x,RT,40deg,60deg,65deg,67deg,69deg,72deg,75deg,80deg
3.8834,2.97027,2.13429,15.2547,5.44997,6.56045,10.3635,18.8563,26.1358,34.4415
3.88439,2.97446,2.13661,15.1991,5.41096,6.42883,10.2699,18.7626,26.0421,34.2549
3.88476,2.976,2.13747,15.1786,5.39653,6.38017,10.2352,18.728,26.0075,34.2203
3.88509,2.97737,2.13823,15.1604,5.38374,6.33703,10.2045,18.6973,25.9396,34.1896
3.88547,2.97897,2.13912,15.1391,5.36883,6.28671,10.1687,18.6615,25.8604,34.1538
3.88702,2.98546,2.14273,15.0528,5.30826,6.08237,10.0233,18.516,25.5389,34.0083
3.88889,2.99328,2.14707,14.9488,5.23531,5.83628,9.84811,18.3409,25.3637,33.8332
3.88958,2.9962,2.14869,14.91,5.2081,5.74448,9.78277,18.2755,25.2984,33.6887
3.88973,2.99683,2.14904,14.9016,5.2022,5.72457,9.7686,18.2442,25.2842,33.6574
3.88996,2.9978,2.14958,14.8799,5.19318,5.69416,9.74695,18.1964,25.2626,33.6095
3.89015,2.99856,2.15,14.8628,5.18605,5.6701,9.73552,18.1585,25.2455,33.5717
3.89027,2.99906,2.15028,14.8516,5.18138,5.66261,9.72803,18.1337,25.2342,33.5469
3.89114,3.00111,2.15233,14.7691,5.14703,5.60756,9.67298,17.9514,25.1518,33.3646
3.89151,3.00197,2.15319,14.7345,5.13261,5.58444,9.64986,17.8748,25.1172,33.2956
3.89184,3.00273,2.15395,14.7038,5.11982,5.56394,9.62937,17.8069,25.056,33.2344
3.89254,3.00436,2.15558,14.6381,5.09245,5.52006,9.58548,17.7412,24.9251,33.1035
3.8934,3.00636,2.15738,14.5574,5.05884,5.46619,9.53162,17.6605,24.7644,32.9428
3.89377,3.00722,2.15815,14.5228,5.04442,5.44307,9.50849,17.6259,24.6954,32.8663
3.89422,3.00828,2.15911,14.4799,5.02655,5.41443,9.47985,17.583,24.6525,32.7714
3.89566,3.01161,2.16211,14.4001,4.97057,5.32469,9.39011,17.4486,24.5181,32.4742
3.89633,3.01319,2.16352,14.3624,4.94417,5.28239,9.34781,17.3852,24.4547,32.4109
3.89669,3.01403,2.16428,14.3424,4.93008,5.25979,9.32521,17.3551,24.4209,32.377
3.89687,3.01445,2.16466,14.3322,4.92294,5.24836,9.30809,17.3399,24.4037,32.3599
3.89826,3.01768,2.16756,14.255,4.86877,5.19041,9.178,17.2242,24.2737,32.2298
3.90015,3.02207,2.17152,14.1497,4.79492,5.11142,9.00069,17.0665,23.8816,32.0525
3.90052,3.02293,2.17229,14.1291,4.78049,5.09599,8.96605,17.0357,23.8051,32.0178
3.90082,3.02364,2.17293,14.1122,4.76861,5.08327,8.93751,17.0103,23.7765,31.9893
3.90095,3.02394,2.1732,14.105,4.76353,5.07784,8.92531,16.986,23.7643,31.9771
3.90118,3.02448,2.17369,14.0831,4.75443,5.06811,8.90347,16.9425,23.7425,31.9553
3.90308,3.02889,2.17766,13.9054,4.68041,4.98894,8.72576,16.5886,23.5648,31.7776
3.90464,3.03253,2.18093,13.7586,4.61927,4.92354,8.57894,16.4418,23.418,31.6307
3.90501,3.03339,2.18171,13.724,4.60484,4.90811,8.54431,16.4071,23.3833,31.5618
3.90544,3.0344,2.18261,13.6832,4.58788,4.88996,8.50357,16.3664,23.3022,31.4806
3.90568,3.03494,2.1831,13.6665,4.57878,4.88023,8.48172,16.3445,23.2587,31.4371
3.90584,3.03532,2.18344,13.6549,4.57247,4.87348,8.47273,16.3294,23.2285,31.4069
3.9069,3.03778,2.18566,13.5787,4.53108,4.83473,8.41373,16.23,23.0306,31.209
3.90727,3.03864,2.18643,13.5522,4.51665,4.82122,8.39317,16.1954,22.9616,31.1744
3.90757,3.03935,2.18707,13.5303,4.50477,4.8101,8.37623,16.1668,22.933,31.1458
3.91039,3.04592,2.19298,13.3272,4.39436,4.70674,8.21887,15.6243,22.6679,30.8807
3.91139,3.0495,2.19507,13.2556,4.35543,4.67029,8.16338,15.433,22.5745,30.7873
3.91176,3.05083,2.19584,13.2291,4.341,4.65679,8.14282,15.3621,22.5398,30.7107
3.9124,3.05314,2.1972,13.1826,4.31576,4.63316,8.10684,15.2381,22.4058,30.5767
3.91365,3.05761,2.1998,13.0932,4.26715,4.58766,7.99014,14.9993,22.1478,30.3187
3.91402,3.05893,2.20057,13.0667,4.25273,4.57415,7.9555,14.9284,22.0712,30.2497
3.9148,3.06175,2.20222,13.0103,4.22207,4.54545,7.8819,14.7777,21.9976,30.1031
3.9149,3.06213,2.20244,13.0027,4.21798,4.54107,7.87206,14.7576,21.9878,30.0835
3.9159,3.06571,2.20244,12.931,4.17896,4.49934,7.77838,14.5659,21.8941,29.8969
3.91659,3.0682,2.20244,12.8812,4.15191,4.47041,7.71344,14.433,21.8292,29.832
3.9169,3.06928,2.20244,12.8595,4.14011,4.45778,7.6851,14.4047,21.8008,29.8036
3.91851,3.07507,2.20244,12.7435,4.07708,4.39036,7.58406,14.2533,21.6495,29.6523
3.9204,3.08185,2.20244,12.6078,4.00331,4.31146,7.46582,14.0762,21.3356,29.4752
3.92076,3.08317,2.20244,12.5814,3.98897,4.29612,7.44283,14.0418,21.2746,29.399
3.92109,3.08433,2.20244,12.5581,3.97626,4.28253,7.42246,14.0112,21.2441,29.3316
3.92265,3.08996,2.20244,12.4454,3.91504,4.21704,7.32432,13.8642,21.0971,29.0066
3.92363,3.09345,2.20244,12.3755,3.87701,4.17636,7.26336,13.7729,21.0058,28.8247
3.92376,3.09395,2.20244,12.3655,3.8716,4.17057,7.25037,13.7599,20.9928,28.7988
3.92491,3.09806,2.20244,12.2832,3.82684,4.12782,7.14291,13.6525,20.8853,28.5848
3.92525,3.0993,2.20244,12.2583,3.81332,4.1149,7.11044,13.62,20.8529,28.5523
3.92558,3.10047,2.20244,12.2349,3.80062,4.10277,7.07994,13.5895,20.7854,28.5218
3.92564,3.10069,2.20244,12.2306,3.79824,4.1005,7.07423,13.5838,20.7728,28.5161
3.92751,3.10741,2.20244,12.1171,3.72505,4.03058,6.89849,13.4081,20.3843,28.3404
3.92812,3.10959,2.20244,12.0804,3.70136,4.00796,6.84161,13.3512,20.3274,28.2835
3.9294,3.1142,2.20244,12.0027,3.6512,3.96004,6.77012,13.2307,20.2069,28.1631
3.93007,3.11661,2.20244,11.962,3.62497,3.93499,6.73273,13.1678,20.144,28.0238
3.9305,3.11814,2.20244,11.9361,3.60825,3.91901,6.7089,13.1276,20.1038,27.9351
3.93166,3.12231,2.20244,11.8659,3.58398,3.87572,6.6443,13.0188,19.995,27.6945
3.932,3.12355,2.20244,11.8449,3.57674,3.8628,6.62502,12.9863,19.9625,27.662
3.93426,3.13165,2.20244,11.7083,3.52953,3.77856,6.49932,12.7746,19.5408,27.4502
3.93456,3.13274,2.20244,11.6898,3.52317,3.7672,6.48238,12.746,19.5122,27.4217
3.93484,3.13375,2.20244,11.6728,3.51729,3.75671,6.46673,12.7284,19.4859,27.3953
3.93615,3.13844,2.20244,11.5937,3.48996,3.70793,6.34412,12.6466,19.3633,27.2727
3.93727,3.14247,2.20244,11.5257,3.46648,3.66605,6.23883,12.5763,19.258,27.063
3.93841,3.14655,2.2045,11.457,3.44274,3.62369,6.13237,12.5052,19.1515,26.851
3.93875,3.14779,2.20513,11.4361,3.4355,3.61077,6.09989,12.4835,19.119,26.8185
3.93934,3.14989,2.2062,11.4006,3.42326,3.58893,6.04499,12.4469,18.9976,26.7636
3.94101,3.1559,2.20925,11.2993,3.38825,3.52645,5.95176,12.342,18.6504,26.6066
3.94129,3.15692,2.20976,11.2821,3.38233,3.51588,5.93599,12.3243,18.6239,26.58
3.9429,3.16268,2.21269,11.1848,3.34872,3.45591,5.8465,12.1735,18.4731,26.4292
3.94393,3.1664,2.21457,11.1222,3.32709,3.41731,5.78891,12.0765,18.3761,26.2147
3.94516,3.17079,2.2168,11.048,3.29877,3.37158,5.72069,11.9616,18.2612,25.9606
3.9455,3.17204,2.21743,11.0271,3.29077,3.35867,5.70141,11.9291,18.2287,25.896
3.94579,3.17305,2.21795,11.0099,3.28422,3.3481,5.68564,11.9025,18.1758,25.8431
3.94606,3.17405,2.21845,10.993,3.27777,3.33768,5.6701,11.8764,18.1236,25.7909
3.94741,3.1789,2.22091,10.9114,3.24659,3.28734,5.54356,11.7498,17.8716,25.5389
3.94776,3.18014,2.22154,10.8904,3.23859,3.27442,5.51109,11.7173,17.8069,25.4671
3.94807,3.18125,2.22211,10.8716,3.23141,3.26283,5.48196,11.6882,17.7425,25.4027
3.94967,3.187,2.22502,10.7746,3.19437,3.20302,5.33161,11.5379,17.4101,25.0703
3.95002,3.18825,2.22565,10.7536,3.18637,3.1901,5.29913,11.5054,17.3383,25.0378
3.95028,3.18919,2.22613,10.7377,3.1803,3.18031,5.27453,11.4808,17.3137,25.0132
3.95056,3.19019,2.22664,10.7208,3.17386,3.1699,5.24836,11.4575,17.2876,24.987
3.95416,3.20314,2.23321,10.5024,3.09045,3.03523,5.04743,11.1565,16.9491,24.6485
3.95451,3.20438,2.23384,10.4814,3.08245,3.02232,5.02815,11.1276,16.9166,24.5839
3.95477,3.20532,2.23431,10.4657,3.07644,3.01261,5.01366,11.1059,16.8922,24.5353
3.95642,3.21124,2.23732,10.3657,3.03828,2.95099,4.92172,10.951,16.7373,24.2268
3.95728,3.21435,2.2389,10.3132,3.01825,2.91866,4.87348,10.8697,16.656,24.0471
3.95868,3.21935,2.24143,10.2289,2.98605,2.86667,4.78624,10.7391,16.5253,23.7582
3.959,3.22052,2.24202,10.2092,2.97854,2.85453,4.76587,10.7086,16.4948,23.7277
3.95926,3.22145,2.2425,10.1935,2.97252,2.84482,4.74958,10.6842,16.4462,23.7033
3.96126,3.22862,2.24613,10.0725,2.92636,2.77029,4.6245,10.4968,16.0731,23.5159
3.96317,3.23549,2.24962,9.9567,2.88214,2.69888,4.50468,10.3173,15.8936,23.3365
3.96375,3.23759,2.25068,9.92126,2.86861,2.67704,4.46803,10.2624,15.8387,23.2271
3.96401,3.23853,2.25116,9.90551,2.86259,2.66733,4.45173,10.238,15.8143,23.1785
3.96542,3.24359,2.25373,9.82003,2.82996,2.61464,4.29488,10.1056,15.6819,22.9147
3.96575,3.24476,2.25432,9.80034,2.82244,2.60251,4.25876,10.0751,15.6514,22.8842
3.96825,3.25373,2.25887,9.64907,2.76469,2.50926,3.98118,9.84067,15.417,22.6498
3.96992,3.25973,2.26191,9.54784,2.72604,2.44686,3.79543,9.68382,15.2601,22.493
3.97024,3.2609,2.2625,9.52815,2.71853,2.43472,3.7593,9.65332,15.2296,22.4255
3.9705,3.26182,2.26297,9.51265,2.71261,2.42517,3.73087,9.62931,15.1765,22.3724
3.97076,3.26275,2.26344,9.50382,2.7066,2.41546,3.70197,9.60491,15.1226,22.3185
3.97217,3.26784,2.26602,9.45565,2.67382,2.36253,3.63848,9.47187,14.8285,22.0244
3.9725,3.26901,2.26662,9.4446,2.6663,2.3504,3.62392,9.44137,14.761,21.9636
3.97274,3.26986,2.26705,9.43648,2.66078,2.34147,3.61321,9.41893,14.7163,21.9189
3.97443,3.27594,2.27013,9.37897,2.62164,2.27829,3.53742,9.26011,14.4,21.6026
3.97475,3.27711,2.27073,9.36793,2.61413,2.26616,3.52286,9.22961,14.3393,21.5352
3.97669,3.28405,2.27425,9.30223,2.56942,2.19397,3.43627,9.04816,14.1578,21.134
3.97723,3.286,2.27524,9.28377,2.55686,2.17369,3.41194,8.99719,14.1068,21.0325
3.97894,3.29215,2.27836,9.22555,2.51724,2.10972,3.33521,8.8364,13.9461,20.7123
3.97925,3.29325,2.27891,9.21522,2.51021,2.09837,3.32159,8.80787,13.9175,20.6837
3.98172,3.30214,2.28342,9.13107,2.45295,2.00591,3.21067,8.57545,13.6851,20.4513
3.98344,3.30829,2.28654,9.07285,2.41333,1.94194,3.13393,8.37911,13.5243,20.2905
3.98374,3.30938,2.28709,9.06252,2.4063,1.93059,3.12031,8.34427,13.4958,20.2863
3.98622,3.31829,2.29161,8.97822,2.34893,1.83797,3.00921,8.05998,13.263,20.2517
3.98645,3.3191,2.29203,8.97052,2.3437,1.82951,2.99906,8.03403,13.2417,20.2485
3.98647,3.31921,2.29208,8.96952,2.34302,1.82842,2.99775,8.03066,13.239,20.2481
3.9865,3.31929,2.29212,8.96874,2.34248,1.82755,2.99671,8.02802,13.2368,20.2478
3.98842,3.32619,2.29562,8.90347,2.29807,1.75584,2.91068,7.8079,13.0565,20.221
3.98867,3.32709,2.29607,8.89499,2.2923,1.74652,2.89951,7.7793,13.0331,20.2175
3.98871,3.32725,2.29616,8.89342,2.29123,1.7448,2.89744,7.77401,13.0288,20.2169
3.99015,3.33241,2.29877,8.84461,2.25801,1.69117,2.8331,7.6094,12.894,20.1968
